,date,open,high,low,close,volume,market_cap,year,month,quarter,price
8517,2016-06-01,531.11,543.08,525.64,536.92,86061800.0,8381321200.0,2016,June,2,534.1875
8518,2016-05-31,534.19,546.62,520.66,531.39,138450000.0,8293035755.0,2016,May,2,533.2149999999999
8519,2016-05-30,528.47,544.35,522.96,533.86,87958704.0,8330000111.0,2016,May,2,532.41
8520,2016-05-29,527.48,553.96,512.18,526.23,148736992.0,8209050618.0,2016,May,2,529.9625
8521,2016-05-28,473.03,533.47,472.7,530.04,181199008.0,8266477338.0,2016,May,2,502.31
8522,2016-05-27,453.52,478.15,453.52,473.46,164780992.0,7382558440.0,2016,May,2,464.6625
8523,2016-05-26,449.67,453.64,447.9,453.38,65203800.0,7067871184.0,2016,May,2,451.14750000000004
8524,2016-05-25,446.06,450.3,446.06,449.6,65231000.0,7007360094.0,2016,May,2,448.005
8525,2016-05-24,444.29,447.1,443.93,445.98,65783100.0,6949432035.0,2016,May,2,445.325
8526,2016-05-23,439.35,444.35,438.82,444.15,50582500.0,6919346395.0,2016,May,2,441.66749999999996
8527,2016-05-22,443.22,443.43,439.04,439.32,39657600.0,6842082300.0,2016,May,2,441.2525
8528,2016-05-21,442.97,443.78,441.71,443.19,42762300.0,6900237725.0,2016,May,2,442.9125
8529,2016-05-20,437.79,444.05,437.39,442.68,81987904.0,6890716750.0,2016,May,2,440.47749999999996
8530,2016-05-19,454.52,454.63,438.71,438.71,96027400.0,6827425412.0,2016,May,2,446.64250000000004
8531,2016-05-18,453.69,456.0,453.3,454.62,86850096.0,7073564772.0,2016,May,2,454.4025
8532,2016-05-17,454.01,455.07,453.61,453.78,64100300.0,7058821457.0,2016,May,2,454.11749999999995
8533,2016-05-16,457.59,458.2,452.95,454.16,59171500.0,7063120268.0,2016,May,2,455.725
8534,2016-05-15,455.76,458.69,455.46,457.57,28514000.0,7114461730.0,2016,May,2,456.87
8535,2016-05-14,455.82,456.84,454.79,455.67,37209000.0,7083394303.0,2016,May,2,455.78
8536,2016-05-13,454.85,457.05,453.45,455.67,60845000.0,7081726955.0,2016,May,2,455.255
8537,2016-05-12,452.45,454.95,449.25,454.77,59849300.0,7065960832.0,2016,May,2,452.855
8538,2016-05-11,450.86,454.58,450.86,452.73,50605200.0,7032699388.0,2016,May,2,452.25750000000005
8539,2016-05-10,460.52,461.93,448.95,450.89,58956100.0,7002714977.0,2016,May,2,455.5725
8540,2016-05-09,458.21,462.48,456.53,460.48,55493100.0,7149827444.0,2016,May,2,459.425
8541,2016-05-08,458.43,459.42,455.98,458.55,40315000.0,7117822794.0,2016,May,2,458.095
8542,2016-05-07,459.64,460.67,457.32,458.54,38364500.0,7115722136.0,2016,May,2,459.0425
8543,2016-05-06,447.94,461.38,447.07,459.6,72796800.0,7130556704.0,2016,May,2,453.9975
8544,2016-05-05,446.71,448.51,445.88,447.98,50440800.0,6948331748.0,2016,May,2,447.27
8545,2016-05-04,450.18,450.38,445.63,446.72,50407300.0,6927161701.0,2016,May,2,448.2275000000001
8546,2016-05-03,444.73,451.1,442.62,450.3,59366400.0,6980826502.0,2016,May,2,447.1875
8547,2016-05-02,451.93,452.45,441.78,444.67,92127000.0,6891791430.0,2016,May,2,447.7075
8548,2016-05-01,448.48,452.48,447.93,451.88,40660100.0,7001712750.0,2016,May,2,450.19250000000005
8549,2016-04-30,455.18,455.59,447.7,448.32,69322600.0,6944860514.0,2016,April,2,451.6975
8550,2016-04-29,449.41,455.38,446.02,455.1,49258500.0,7048201013.0,2016,April,2,451.47749999999996
8551,2016-04-28,445.04,449.55,436.65,449.01,74064704.0,6952183242.0,2016,April,2,445.0625
8552,2016-04-27,466.26,467.08,444.13,444.69,93564896.0,6883732526.0,2016,April,2,455.53999999999996
8553,2016-04-26,461.65,467.96,461.62,466.09,78971904.0,7213507974.0,2016,April,2,464.33000000000004
8554,2016-04-25,459.12,466.62,453.59,461.43,87091800.0,7139621427.0,2016,April,2,460.19
8555,2016-04-24,450.56,460.15,448.93,458.55,68198400.0,7093731211.0,2016,April,2,454.5475
8556,2016-04-23,445.86,450.28,444.33,450.28,50485400.0,6964275296.0,2016,April,2,447.6875
8557,2016-04-22,449.69,449.81,444.15,445.74,58804400.0,6892364370.0,2016,April,2,447.34749999999997
8558,2016-04-21,441.42,450.55,440.95,449.42,68204704.0,6947795903.0,2016,April,2,445.58500000000004
8559,2016-04-20,435.32,443.05,434.41,441.39,72890096.0,6821898724.0,2016,April,2,438.5425
8560,2016-04-19,428.7,436.02,428.1,435.51,52810500.0,6729223763.0,2016,April,2,432.0825
8561,2016-04-18,427.61,429.27,427.09,428.59,55670900.0,6620723761.0,2016,April,2,428.14
8562,2016-04-17,430.64,431.37,426.08,427.4,52125900.0,6600878376.0,2016,April,2,428.87249999999995
8563,2016-04-16,429.58,432.63,428.98,430.57,39392800.0,6648182380.0,2016,April,2,430.44
8564,2016-04-15,424.43,429.93,424.43,429.71,54801500.0,6633436610.0,2016,April,2,427.125
8565,2016-04-14,423.93,425.37,423.01,424.28,45281000.0,6548113819.0,2016,April,2,424.1475
8566,2016-04-13,425.63,426.66,422.92,423.73,69060400.0,6537929600.0,2016,April,2,424.735
8567,2016-04-12,422.84,427.28,422.84,425.19,70728800.0,6558651418.0,2016,April,2,424.53749999999997
8568,2016-04-11,421.87,422.74,420.53,422.48,50747500.0,6515321585.0,2016,April,2,421.90500000000003
8569,2016-04-10,419.59,422.43,419.26,421.56,73478600.0,6499536744.0,2016,April,2,420.71
8570,2016-04-09,420.81,420.89,416.52,419.41,49792700.0,6464539022.0,2016,April,2,419.4075
8571,2016-04-08,422.91,425.36,419.64,420.35,63454700.0,6477294354.0,2016,April,2,422.06499999999994
8572,2016-04-07,423.62,423.66,420.52,422.74,57858600.0,6512693215.0,2016,April,2,422.635
8573,2016-04-06,424.28,424.53,422.73,423.41,59091000.0,6521491709.0,2016,April,2,423.7375
8574,2016-04-05,421.02,424.26,420.61,424.03,60718000.0,6529351750.0,2016,April,2,422.48
8575,2016-04-04,421.3,422.34,419.6,421.44,50634300.0,6487898586.0,2016,April,2,421.16999999999996
8576,2016-04-03,421.17,421.58,419.7,420.9,38053700.0,6477828309.0,2016,April,2,420.8375
8577,2016-04-02,418.42,422.08,418.42,420.87,45681200.0,6475857111.0,2016,April,2,419.9475
8578,2016-04-01,416.76,418.17,415.83,417.96,51235700.0,6429593619.0,2016,April,2,417.18
8579,2016-03-31,415.26,418.37,415.26,416.73,60215200.0,6409062819.0,2016,March,1,416.40500000000003
8580,2016-03-30,416.83,416.83,412.5,414.82,66034100.0,6378356002.0,2016,March,1,415.245
8581,2016-03-29,424.3,426.2,412.68,416.52,75411504.0,6402954687.0,2016,March,1,419.925
8582,2016-03-28,426.55,426.86,423.29,424.23,68522800.0,6519889575.0,2016,March,1,425.23249999999996
8583,2016-03-27,418.14,428.8,417.71,426.77,71229400.0,6557030843.0,2016,March,1,422.855
8584,2016-03-26,417.36,418.99,416.26,417.95,44650400.0,6420042696.0,2016,March,1,417.64
8585,2016-03-25,416.51,418.08,415.56,417.18,52560000.0,6406608048.0,2016,March,1,416.8325
8586,2016-03-24,418.42,418.68,415.49,416.39,68346704.0,6393094869.0,2016,March,1,417.245
8587,2016-03-23,418.16,419.27,417.36,418.04,61444200.0,6416845742.0,2016,March,1,418.2075
8588,2016-03-22,413.13,418.38,412.53,418.09,66813300.0,6416025151.0,2016,March,1,415.53249999999997
8589,2016-03-21,413.42,413.42,410.38,413.31,61655400.0,6341110984.0,2016,March,1,412.63250000000005
8590,2016-03-20,410.4,414.63,410.4,413.76,45947900.0,6346546570.0,2016,March,1,412.2975
8591,2016-03-19,409.27,410.98,407.23,410.44,58423000.0,6294271612.0,2016,March,1,409.48
8592,2016-03-18,420.55,420.55,406.14,409.55,104940000.0,6279128504.0,2016,March,1,414.1975
8593,2016-03-17,417.89,421.0,417.89,420.62,83528600.0,6447467967.0,2016,March,1,419.35
8594,2016-03-16,416.89,417.69,415.91,417.01,65185800.0,6390672724.0,2016,March,1,416.875
8595,2016-03-15,416.39,418.13,414.98,416.83,66781700.0,6386304534.0,2016,March,1,416.5825
8596,2016-03-14,414.2,416.68,414.2,416.44,95259400.0,6378632901.0,2016,March,1,415.38
8597,2016-03-13,411.65,416.6,411.64,414.07,74322800.0,6340701565.0,2016,March,1,413.49
8598,2016-03-12,421.61,421.8,410.09,411.62,92712896.0,6301963440.0,2016,March,1,416.28
8599,2016-03-11,417.24,423.93,417.01,421.69,73969696.0,6454555816.0,2016,March,1,419.96750000000003
8600,2016-03-10,414.74,417.51,413.25,417.13,81022896.0,6383105414.0,2016,March,1,415.6575
8601,2016-03-09,413.89,416.03,411.61,414.86,70012304.0,6346735710.0,2016,March,1,414.09749999999997
8602,2016-03-08,414.46,416.24,411.09,413.97,70311696.0,6331422309.0,2016,March,1,413.94
8603,2016-03-07,407.76,415.92,406.31,414.32,85762400.0,6335164892.0,2016,March,1,411.0775
8604,2016-03-06,400.52,411.91,395.78,407.71,91212496.0,6232667872.0,2016,March,1,403.98
8605,2016-03-05,410.78,411.26,394.04,400.57,135384992.0,6122091567.0,2016,March,1,404.16249999999997
8606,2016-03-04,421.84,425.18,410.94,410.94,90856096.0,6279024638.0,2016,March,1,417.225
8607,2016-03-03,423.91,425.37,419.41,421.65,100484000.0,6441066887.0,2016,March,1,422.585
8608,2016-03-02,435.13,435.92,423.99,423.99,74955296.0,6475329604.0,2016,March,1,429.7575
8609,2016-03-01,437.92,439.65,432.32,435.12,74895800.0,6643686404.0,2016,March,1,436.2525
8610,2016-02-29,433.44,441.51,431.69,437.7,60694700.0,6681444705.0,2016,February,1,436.08500000000004
8611,2016-02-28,432.57,435.68,423.82,433.5,53033400.0,6615986322.0,2016,February,1,431.3925
8612,2016-02-27,432.84,434.23,428.1,432.52,41893600.0,6599515471.0,2016,February,1,431.9225
8613,2016-02-26,424.63,432.15,421.62,432.15,61486000.0,6592327507.0,2016,February,1,427.63749999999993
8614,2016-02-25,425.04,427.72,420.42,424.54,70798000.0,6474784226.0,2016,February,1,424.43000000000006
8615,2016-02-24,420.96,425.55,413.91,424.95,67743696.0,6479395124.0,2016,February,1,421.34250000000003
8616,2016-02-23,438.26,439.86,417.82,420.74,85244896.0,6413836323.0,2016,February,1,429.17
8617,2016-02-22,438.99,439.05,432.92,437.75,85385200.0,6671673493.0,2016,February,1,437.1775
8618,2016-02-21,437.77,448.05,429.08,438.8,89820704.0,6686294225.0,2016,February,1,438.42499999999995
8619,2016-02-20,421.6,441.98,421.6,437.16,93992096.0,6659985887.0,2016,February,1,430.58500000000004
8620,2016-02-19,422.73,423.1,417.6,420.79,55711300.0,6408881658.0,2016,February,1,421.05499999999995
8621,2016-02-18,416.57,426.0,415.64,422.37,76752600.0,6431547586.0,2016,February,1,420.145
8622,2016-02-17,407.66,421.17,406.78,416.32,83193600.0,6337628174.0,2016,February,1,412.9825
8623,2016-02-16,401.43,408.95,401.43,407.49,73093104.0,6201590434.0,2016,February,1,404.82500000000005
8624,2016-02-15,407.57,410.38,397.75,400.18,74070496.0,6089064891.0,2016,February,1,403.97
8625,2016-02-14,392.93,407.23,392.93,407.23,74469800.0,6194711495.0,2016,February,1,400.08000000000004
8626,2016-02-13,384.64,391.86,384.64,391.86,61911700.0,5959279526.0,2016,February,1,388.25
8627,2016-02-12,379.69,384.95,379.6,384.26,67042800.0,5842238586.0,2016,February,1,382.125
8628,2016-02-11,382.11,383.13,376.4,379.65,74375600.0,5770550973.0,2016,February,1,380.3225
8629,2016-02-10,376.15,385.48,375.78,381.65,85130896.0,5799042060.0,2016,February,1,379.765
8630,2016-02-09,373.42,377.25,372.9,376.03,55318500.0,5712106127.0,2016,February,1,374.9
8631,2016-02-08,376.76,379.88,373.33,373.45,47671100.0,5671240831.0,2016,February,1,375.855
8632,2016-02-07,376.51,380.87,374.9,376.62,37076300.0,5718023735.0,2016,February,1,377.225
8633,2016-02-06,386.59,386.63,372.39,376.52,49249300.0,5714879155.0,2016,February,1,380.5324999999999
8634,2016-02-05,388.9,391.09,385.57,386.55,43825000.0,5865136968.0,2016,February,1,388.0275
8635,2016-02-04,370.17,391.61,369.99,389.59,69285504.0,5909517630.0,2016,February,1,380.34
8636,2016-02-03,374.65,374.95,368.05,369.95,45933400.0,5609971377.0,2016,February,1,371.9
8637,2016-02-02,372.92,375.88,372.92,374.45,40378700.0,5676528707.0,2016,February,1,374.0425
8638,2016-02-01,369.35,378.07,367.96,373.06,51656700.0,5653747618.0,2016,February,1,372.11
8639,2016-01-31,378.29,380.35,367.83,368.77,37894300.0,5587253351.0,2016,January,1,373.80999999999995
8640,2016-01-30,378.86,380.92,376.49,378.26,30284400.0,5729296096.0,2016,January,1,378.6325
8641,2016-01-29,380.11,384.38,365.45,379.47,86125296.0,5745985821.0,2016,January,1,377.3525
8642,2016-01-28,395.15,395.5,379.73,380.29,59247900.0,5756710303.0,2016,January,1,387.6675
8643,2016-01-27,392.44,396.84,391.78,394.97,47424400.0,5977545745.0,2016,January,1,394.0075
8644,2016-01-26,392.0,397.77,390.58,392.15,58147000.0,5933372928.0,2016,January,1,393.125
8645,2016-01-25,402.32,402.32,388.55,391.73,59062400.0,5925345408.0,2016,January,1,396.22999999999996
8646,2016-01-24,388.1,405.48,387.51,402.97,54824800.0,6093787908.0,2016,January,1,396.01500000000004
8647,2016-01-23,382.43,394.54,381.98,387.49,56247400.0,5858059876.0,2016,January,1,386.61
8648,2016-01-22,409.75,410.41,375.28,382.49,91546600.0,5780764155.0,2016,January,1,394.4825
8649,2016-01-21,419.63,422.88,406.3,410.26,68338000.0,6198658815.0,2016,January,1,414.7675
8650,2016-01-20,379.74,425.27,376.6,420.23,121720000.0,6347836794.0,2016,January,1,400.46000000000004
8651,2016-01-19,387.03,387.73,378.97,380.15,46819800.0,5740934168.0,2016,January,1,383.46999999999997
8652,2016-01-18,381.73,388.1,376.67,387.17,54403900.0,5845656048.0,2016,January,1,383.4175
8653,2016-01-17,387.15,390.96,380.09,382.3,45319600.0,5770478451.0,2016,January,1,385.125
8654,2016-01-16,365.07,390.56,354.91,387.54,120352000.0,5848063566.0,2016,January,1,374.52000000000004
8655,2016-01-15,430.26,430.26,364.33,364.33,153351008.0,5496598039.0,2016,January,1,397.29499999999996
8656,2016-01-14,432.29,433.32,427.85,430.31,43945500.0,6490638885.0,2016,January,1,430.9425
8657,2016-01-13,434.67,435.19,424.44,432.37,173888000.0,6520360056.0,2016,January,1,431.6675
8658,2016-01-12,448.18,448.18,435.69,435.69,115607000.0,6568800100.0,2016,January,1,441.935
8659,2016-01-11,448.7,450.66,443.86,448.43,40450000.0,6758931030.0,2016,January,1,447.9125
8660,2016-01-10,448.24,448.31,440.35,447.99,35995900.0,6750440386.0,2016,January,1,446.22249999999997
8661,2016-01-09,453.38,454.64,446.89,447.61,32278000.0,6742767343.0,2016,January,1,450.63
8662,2016-01-08,457.54,462.93,447.94,453.23,56993000.0,6825700454.0,2016,January,1,455.41
8663,2016-01-07,430.01,458.77,429.08,458.05,87562200.0,6896279078.0,2016,January,1,443.97749999999996
8664,2016-01-06,431.86,431.86,426.34,429.11,34042500.0,6458942098.0,2016,January,1,429.79249999999996
8665,2016-01-05,433.07,434.18,429.68,431.96,34522600.0,6500393256.0,2016,January,1,432.2225
8666,2016-01-04,430.06,434.52,429.08,433.09,38477500.0,6515713340.0,2016,January,1,431.6875
8667,2016-01-03,433.58,433.74,424.71,430.01,39633800.0,6467429942.0,2016,January,1,430.51
8668,2016-01-02,434.62,436.06,431.87,433.44,30096600.0,6517390487.0,2016,January,1,433.99749999999995
8669,2016-01-01,430.72,436.25,427.52,434.33,36278900.0,6529299589.0,2016,January,1,432.205
8670,2015-12-31,425.88,432.92,418.73,430.57,45996600.0,6471217491.0,2015,December,4,427.02500000000003
8671,2015-12-30,433.3,434.39,422.08,426.62,46889400.0,6410381455.0,2015,December,4,429.09749999999997
8672,2015-12-29,422.1,432.98,420.63,432.98,51596500.0,6504194854.0,2015,December,4,427.1725
8673,2015-12-28,423.34,429.77,418.48,422.28,49638600.0,6341733237.0,2015,December,4,423.4675
8674,2015-12-27,416.51,424.01,408.88,422.82,53591200.0,6348296234.0,2015,December,4,418.05499999999995
8675,2015-12-26,455.76,457.49,405.76,417.27,116166000.0,6262844602.0,2015,December,4,434.07
8676,2015-12-25,454.86,458.3,452.08,455.65,39078500.0,6836936569.0,2015,December,4,455.22249999999997
8677,2015-12-24,443.09,458.46,443.08,454.98,57157200.0,6825070740.0,2015,December,4,449.9025
8678,2015-12-23,436.72,444.53,436.62,442.4,47161400.0,6634776277.0,2015,December,4,440.0675
8679,2015-12-22,437.44,443.69,435.52,436.57,50840400.0,6545633139.0,2015,December,4,438.305
8680,2015-12-21,442.84,444.73,427.31,438.64,77639696.0,6574990256.0,2015,December,4,438.38
8681,2015-12-20,462.23,462.64,434.34,442.68,75409400.0,6633988873.0,2015,December,4,450.4725
8682,2015-12-19,463.55,465.58,456.77,462.32,47892700.0,6926346391.0,2015,December,4,462.055
8683,2015-12-18,455.85,465.18,454.94,463.62,60220100.0,6943912954.0,2015,December,4,459.89750000000004
8684,2015-12-17,454.78,457.86,448.86,456.08,47978400.0,6829095335.0,2015,December,4,454.395
8685,2015-12-16,465.21,465.21,443.85,454.93,107944000.0,6810202753.0,2015,December,4,457.29999999999995
8686,2015-12-15,443.88,465.32,443.88,465.32,83121104.0,6963784692.0,2015,December,4,454.6
8687,2015-12-14,433.27,447.14,430.46,444.18,130496000.0,6645395797.0,2015,December,4,438.76250000000005
8688,2015-12-13,431.66,441.68,426.27,433.76,55050600.0,6487293999.0,2015,December,4,433.34250000000003
8689,2015-12-12,452.33,469.1,410.74,435.0,131969000.0,6504325267.0,2015,December,4,441.79249999999996
8690,2015-12-11,415.28,451.94,415.28,451.94,110944000.0,6755795193.0,2015,December,4,433.61
8691,2015-12-10,417.99,419.51,411.55,415.48,52138900.0,6209105142.0,2015,December,4,416.1325
8692,2015-12-09,414.44,423.12,406.29,417.56,90917200.0,6238015413.0,2015,December,4,415.35249999999996
8693,2015-12-08,395.75,415.56,389.95,415.56,57801400.0,6206381460.0,2015,December,4,404.205
8694,2015-12-07,389.98,399.97,385.41,395.54,63455800.0,5905560136.0,2015,December,4,392.725
8695,2015-12-06,389.55,402.81,387.09,388.78,77762000.0,5803305524.0,2015,December,4,392.05749999999995
8696,2015-12-05,363.72,389.79,363.23,388.95,66282200.0,5804247032.0,2015,December,4,376.4225
8697,2015-12-04,361.26,363.52,355.76,363.18,35784100.0,5418154665.0,2015,December,4,360.93
8698,2015-12-03,359.33,370.27,357.41,361.05,50714900.0,5384892776.0,2015,December,4,362.01500000000004
8699,2015-12-02,361.85,362.23,349.46,359.19,54160500.0,5355891235.0,2015,December,4,358.1825
8700,2015-12-01,377.41,378.93,356.56,362.49,60452200.0,5403653927.0,2015,December,4,368.8475
8701,2015-11-30,371.44,382.36,370.38,377.32,71701600.0,5623195997.0,2015,November,4,375.375
8702,2015-11-29,357.47,371.94,355.67,371.29,40409300.0,5531872177.0,2015,November,4,364.09250000000003
8703,2015-11-28,357.14,359.54,352.17,357.38,36816600.0,5323252537.0,2015,November,4,356.5575
8704,2015-11-27,351.86,363.59,347.87,358.04,55179100.0,5331719786.0,2015,November,4,355.34000000000003
8705,2015-11-26,328.3,366.76,328.23,352.68,106105000.0,5250750575.0,2015,November,4,343.9925
8706,2015-11-25,320.05,329.13,316.77,328.21,41666900.0,4884886822.0,2015,November,4,323.53999999999996
8707,2015-11-24,323.01,323.06,318.12,320.05,29362600.0,4762244474.0,2015,November,4,321.05999999999995
8708,2015-11-23,324.35,325.12,321.29,323.05,27478900.0,4805632296.0,2015,November,4,323.45250000000004
8709,2015-11-22,326.98,327.01,321.26,324.54,23439400.0,4826466938.0,2015,November,4,324.9475
8710,2015-11-21,322.09,328.16,319.6,326.93,28200500.0,4860628038.0,2015,November,4,324.19500000000005
8711,2015-11-20,326.41,326.47,312.22,322.02,53152900.0,4786301542.0,2015,November,4,321.78000000000003
8712,2015-11-19,334.68,335.33,325.27,326.15,45011100.0,4846272452.0,2015,November,4,330.35749999999996
8713,2015-11-18,334.59,336.53,330.64,334.59,43783800.0,4970560298.0,2015,November,4,334.0875
8714,2015-11-17,330.36,338.35,329.61,335.09,51001600.0,4976765824.0,2015,November,4,333.3525
8715,2015-11-16,319.73,331.63,315.9,330.75,47980100.0,4911040461.0,2015,November,4,324.5025
8716,2015-11-15,333.05,334.66,317.49,320.17,44213100.0,4752464063.0,2015,November,4,326.34250000000003
8717,2015-11-14,336.62,338.18,329.97,332.91,38612000.0,4940266781.0,2015,November,4,334.42
8718,2015-11-13,338.5,340.91,326.08,336.75,52003000.0,4996160115.0,2015,November,4,335.56
8719,2015-11-12,314.08,345.08,313.36,338.15,78477800.0,5015563456.0,2015,November,4,327.6675
8720,2015-11-11,339.82,340.58,301.0,311.08,107070000.0,4612831323.0,2015,November,4,323.12
8721,2015-11-10,379.98,381.39,329.11,336.82,95797904.0,4993021697.0,2015,November,4,356.82500000000005
8722,2015-11-09,374.32,385.28,362.89,380.26,68224400.0,5635560843.0,2015,November,4,375.6875
8723,2015-11-08,384.28,389.89,368.7,373.37,51817600.0,5532072311.0,2015,November,4,379.06
8724,2015-11-07,374.27,390.59,372.43,386.48,56625100.0,5725035162.0,2015,November,4,380.9425
